Name,Key,Value
unstructuredName,unstructuredName,9c8ef177-41cf-45c9-9673-7716c0c8901b
upgradeProductCode,upgradeProductCode,d9e18312-8939-11d1-aebc-0000f80367c1
uPNSuffixes,uPNSuffixes,032160bf-9824-11d1-aec0-0000f80367c1
url,url,9a9a0221-4a5b-11d1-a9c3-0000f80367c1
user,user,bf967aba-0de6-11d0-a285-00aa003049e2
userAccountControl,userAccountControl,bf967a68-0de6-11d0-a285-00aa003049e2
userCert,userCert,bf967a69-0de6-11d0-a285-00aa003049e2
userCertificate,userCertificate,bf967a7f-0de6-11d0-a285-00aa003049e2
userClass,userClass,11732a8a-e14d-4cc5-b92f-d93f51c6d8e4
userParameters,userParameters,bf967a6d-0de6-11d0-a285-00aa003049e2
userPassword,userPassword,bf967a6e-0de6-11d0-a285-00aa003049e2
userPKCS12,userPKCS12,23998ab5-70f8-4007-a4c1-a84a38311f9a
userPrincipalName,userPrincipalName,28630ebb-41d5-11d1-a9c1-0000f80367c1
userSharedFolder,userSharedFolder,9a9a021f-4a5b-11d1-a9c3-0000f80367c1
userSharedFolderOther,userSharedFolderOther,9a9a0220-4a5b-11d1-a9c3-0000f80367c1
userSMIMECertificate,userSMIMECertificate,e16a9db2-403c-11d1-a9c0-0000f80367c1
userWorkstations,userWorkstations,bf9679d7-0de6-11d0-a285-00aa003049e2
uSNChanged,uSNChanged,bf967a6f-0de6-11d0-a285-00aa003049e2
uSNCreated,uSNCreated,bf967a70-0de6-11d0-a285-00aa003049e2
uSNDSALastObjRemoved,uSNDSALastObjRemoved,bf967a71-0de6-11d0-a285-00aa003049e2
USNIntersite,USNIntersite,a8df7498-c5ea-11d1-bbcb-0080c76670c0
uSNLastObjRem,uSNLastObjRem,bf967a73-0de6-11d0-a285-00aa003049e2
uSNSource,uSNSource,167758ad-47f3-11d1-a9c3-0000f80367c1
validAccesses,validAccesses,4d2fa380-7f54-11d2-992a-0000f87a57d4
vendor,vendor,281416df-1968-11d0-a28f-00aa003049e2
versionNumber,versionNumber,bf967a76-0de6-11d0-a285-00aa003049e2
versionNumberHi,versionNumberHi,7d6c0e9a-7e20-11d0-afd6-00c04fd930c9
versionNumberLo,versionNumberLo,7d6c0e9b-7e20-11d0-afd6-00c04fd930c9
volTableGUID,volTableGUID,1f0075fd-7e40-11d0-afd6-00c04fd930c9
volTableIdxGUID,volTableIdxGUID,1f0075fb-7e40-11d0-afd6-00c04fd930c9
volume,volume,bf967abb-0de6-11d0-a285-00aa003049e2
volumeCount,volumeCount,34aaa217-b699-11d0-afee-0000f80367c1
wbemPath,wbemPath,244b2970-5abd-11d0-afd2-00c04fd930c9
wellKnownObjects,wellKnownObjects,05308983-7688-11d1-aded-00c04fd8d5cd
whenChanged,whenChanged,bf967a77-0de6-11d0-a285-00aa003049e2
whenCreated,whenCreated,bf967a78-0de6-11d0-a285-00aa003049e2
winsockAddresses,winsockAddresses,bf967a79-0de6-11d0-a285-00aa003049e2
wWWHomePage,wWWHomePage,bf967a7a-0de6-11d0-a285-00aa003049e2
x121Address,x121Address,bf967a7b-0de6-11d0-a285-00aa003049e2
x500uniqueIdentifier,x500uniqueIdentifier,d07da11f-8a3d-42b6-b0aa-76c962be719a
